"Story","Title","Result","Date","Stability","Duration (s)"
"When checking into the pet hotel","Petra books her cat into the hotel","SUCCESS","2023-07-17T20:49:13.796513569Z[Etc/UTC]","0.0","0.76"
"When checking into the pet hotel","Petra checks her pet out of the hotel","SUCCESS","2023-07-17T20:49:14.621086883Z[Etc/UTC]","0.0","0.05"
